Survey;CellID;Location;Area
15;3471126;Essertes;Campagne
15;4460827;Essertes;Campagne
15;4470295;Essertes;Campagne
15;4421634;Essertes;Campagne
15;4421634;Essertes;Campagne
15;3471106;Essertes;Campagne
15;11547154;Essertes;Campagne
15;18508394;Essertes;Campagne
15;19077738;Essertes;Campagne
15;18515561;Essertes;Campagne
15;5223432;Essertes;Campagne
15;4496169;Essertes;Campagne
15;30032425;Essertes;Campagne
15;30032425;Essertes;Campagne
15;4496171;Essertes;Campagne
1;31142;Les Cullayes;Campagne
1;12242;Les Cullayes;Campagne
1;31141;Les Cullayes;Campagne
1;30102;Les Cullayes;Campagne
1;31143;Les Cullayes;Campagne
1;7981757;Les Cullayes;Campagne
1;28969327;Les Cullayes;Campagne
1;3312196;Les Cullayes;Campagne
1;3310382;Les Cullayes;Campagne
1;17466113;Les Cullayes;Campagne
1;18379777;Les Cullayes;Campagne
1;18379779;Les Cullayes;Campagne
1;18379879;Les Cullayes;Campagne
1;5202693;Les Cullayes;Campagne
1;5202689;Les Cullayes;Campagne
1;3480323;Les Cullayes;Campagne
2;31142;Les Cullayes;Campagne
2;12242;Les Cullayes;Campagne
2;31141;Les Cullayes;Campagne
2;30102;Les Cullayes;Campagne
2;7981757;Les Cullayes;Campagne
2;28969327;Les Cullayes;Campagne
2;3312196;Les Cullayes;Campagne
2;3310322;Les Cullayes;Campagne
2;17466113;Les Cullayes;Campagne
2;18379777;Les Cullayes;Campagne
2;18379779;Les Cullayes;Campagne
2;18379879;Les Cullayes;Campagne
2;5202693;Les Cullayes;Campagne
2;5202689;Les Cullayes;Campagne
2;4420867;Les Cullayes;Campagne
2;3480323;Les Cullayes;Campagne
2;4420867;Les Cullayes;Campagne
3;31142;Les Cullayes;Campagne
3;12242;Les Cullayes;Campagne
3;31141;Les Cullayes;Campagne
3;30102;Les Cullayes;Campagne
3;7981757;Les Cullayes;Campagne
3;28969327;Les Cullayes;Campagne
3;3312196;Les Cullayes;Campagne
3;3310382;Les Cullayes;Campagne
3;17466113;Les Cullayes;Campagne
3;18379777;Les Cullayes;Campagne
3;18379779;Les Cullayes;Campagne
3;18379880;Les Cullayes;Campagne
3;18379879;Les Cullayes;Campagne
3;5202693;Les Cullayes;Campagne
3;5202689;Les Cullayes;Campagne
3;3480323;Les Cullayes;Campagne
4;31142;Les Cullayes;Campagne
4;12242;Les Cullayes;Campagne
4;31141;Les Cullayes;Campagne
4;31143;Les Cullayes;Campagne
4;7981757;Les Cullayes;Campagne
4;28969327;Les Cullayes;Campagne
4;3312196;Les Cullayes;Campagne
4;3310382;Les Cullayes;Campagne
4;287454020;Les Cullayes;Campagne
4;17466113;Les Cullayes;Campagne
4;18379777;Les Cullayes;Campagne
4;18379779;Les Cullayes;Campagne
4;18379879;Les Cullayes;Campagne
4;5202693;Les Cullayes;Campagne
4;5202689;Les Cullayes;Campagne
4;3480323;Les Cullayes;Campagne
4;4411906;Les Cullayes;Campagne
4;4411905;Les Cullayes;Campagne
5;31142;Les Cullayes;Campagne
5;12242;Les Cullayes;Campagne
5;31141;Les Cullayes;Campagne
5;30102;Les Cullayes;Campagne
5;31143;Les Cullayes;Campagne
5;7981757;Les Cullayes;Campagne
5;28969327;Les Cullayes;Campagne
5;3312196;Les Cullayes;Campagne
5;3310382;Les Cullayes;Campagne
5;17466113;Les Cullayes;Campagne
5;18379777;Les Cullayes;Campagne
5;18379779;Les Cullayes;Campagne
5;18379879;Les Cullayes;Campagne
5;5202693;Les Cullayes;Campagne
5;5202689;Les Cullayes;Campagne
5;3480323;Les Cullayes;Campagne
5;4411905;Les Cullayes;Campagne
6;31142;Les Cullayes;Campagne
6;12242;Les Cullayes;Campagne
6;31141;Les Cullayes;Campagne
6;30102;Les Cullayes;Campagne
6;7981757;Les Cullayes;Campagne
6;28969327;Les Cullayes;Campagne
6;3321853;Les Cullayes;Campagne
6;3310382;Les Cullayes;Campagne
6;257;Les Cullayes;Campagne
6;17466113;Les Cullayes;Campagne
6;18379777;Les Cullayes;Campagne
6;18379779;Les Cullayes;Campagne
6;18379879;Les Cullayes;Campagne
6;5202693;Les Cullayes;Campagne
6;5202689;Les Cullayes;Campagne
6;4375575;Les Cullayes;Campagne
6;3472918;Les Cullayes;Campagne
6;4411905;Les Cullayes;Campagne
6;4420867;Les Cullayes;Campagne
6;4420867;Les Cullayes;Campagne
6;4411906;Les Cullayes;Campagne
7;31142;Les Cullayes;Campagne
7;12242;Les Cullayes;Campagne
7;31141;Les Cullayes;Campagne
7;30102;Les Cullayes;Campagne
7;31143;Les Cullayes;Campagne
7;7981757;Les Cullayes;Campagne
7;28969327;Les Cullayes;Campagne
7;3312196;Les Cullayes;Campagne
7;3310382;Les Cullayes;Campagne
7;17466113;Les Cullayes;Campagne
7;18379777;Les Cullayes;Campagne
7;18379779;Les Cullayes;Campagne
7;18379880;Les Cullayes;Campagne
7;18379879;Les Cullayes;Campagne
7;5202693;Les Cullayes;Campagne
7;5202689;Les Cullayes;Campagne
7;3480323;Les Cullayes;Campagne
8;31142;Les Cullayes;Campagne
8;12242;Les Cullayes;Campagne
8;31141;Les Cullayes;Campagne
8;30102;Les Cullayes;Campagne
8;31143;Les Cullayes;Campagne
8;7981757;Les Cullayes;Campagne
8;28969327;Les Cullayes;Campagne
8;3312196;Les Cullayes;Campagne
8;3310382;Les Cullayes;Campagne
8;8;Les Cullayes;Campagne
8;17466113;Les Cullayes;Campagne
8;18379777;Les Cullayes;Campagne
8;18379779;Les Cullayes;Campagne
8;18379879;Les Cullayes;Campagne
8;5202693;Les Cullayes;Campagne
8;5202689;Les Cullayes;Campagne
8;3480323;Les Cullayes;Campagne
9;31142;Les Cullayes;Campagne
9;12242;Les Cullayes;Campagne
9;30102;Les Cullayes;Campagne
9;31143;Les Cullayes;Campagne
9;7981757;Les Cullayes;Campagne
9;28969327;Les Cullayes;Campagne
9;3321853;Les Cullayes;Campagne
9;3310382;Les Cullayes;Campagne
9;257;Les Cullayes;Campagne
9;17466113;Les Cullayes;Campagne
9;18379777;Les Cullayes;Campagne
9;18379779;Les Cullayes;Campagne
9;18379880;Les Cullayes;Campagne
9;18379879;Les Cullayes;Campagne
9;5202693;Les Cullayes;Campagne
9;5202689;Les Cullayes;Campagne
9;4411905;Les Cullayes;Campagne
9;4411906;Les Cullayes;Campagne
9;3480323;Les Cullayes;Campagne
10;31142;Les Cullayes;Campagne
10;12242;Les Cullayes;Campagne
10;31141;Les Cullayes;Campagne
10;30102;Les Cullayes;Campagne
10;31143;Les Cullayes;Campagne
10;7981757;Les Cullayes;Campagne
10;28969327;Les Cullayes;Campagne
10;3321853;Les Cullayes;Campagne
10;3310382;Les Cullayes;Campagne
10;17466113;Les Cullayes;Campagne
10;18379777;Les Cullayes;Campagne
10;18379779;Les Cullayes;Campagne
10;5202693;Les Cullayes;Campagne
10;18379879;Les Cullayes;Campagne
10;18379880;Les Cullayes;Campagne
10;5202689;Les Cullayes;Campagne
10;3480323;Les Cullayes;Campagne
11;31142;Les Cullayes;Campagne
11;12242;Les Cullayes;Campagne
11;31141;Les Cullayes;Campagne
11;7981757;Les Cullayes;Campagne
11;28969327;Les Cullayes;Campagne
11;3312196;Les Cullayes;Campagne
11;3310382;Les Cullayes;Campagne
11;287454020;Les Cullayes;Campagne
11;17466114;Les Cullayes;Campagne
11;17466113;Les Cullayes;Campagne
11;18379777;Les Cullayes;Campagne
11;18379779;Les Cullayes;Campagne
11;5202693;Les Cullayes;Campagne
11;18379879;Les Cullayes;Campagne
11;5202689;Les Cullayes;Campagne
11;3480343;Les Cullayes;Campagne
11;4411906;Les Cullayes;Campagne
11;3480323;Les Cullayes;Campagne
12;31142;Les Cullayes;Campagne
12;12242;Les Cullayes;Campagne
12;31141;Les Cullayes;Campagne
12;30102;Les Cullayes;Campagne
12;7981757;Les Cullayes;Campagne
12;28969327;Les Cullayes;Campagne
12;3321853;Les Cullayes;Campagne
12;3310382;Les Cullayes;Campagne
12;4;Les Cullayes;Campagne
12;17466113;Les Cullayes;Campagne
12;18379777;Les Cullayes;Campagne
12;18379779;Les Cullayes;Campagne
12;5202693;Les Cullayes;Campagne
12;18379879;Les Cullayes;Campagne
12;5202689;Les Cullayes;Campagne
12;4375575;Les Cullayes;Campagne
12;3480323;Les Cullayes;Campagne
12;4411905;Les Cullayes;Campagne
13;31142;Les Cullayes;Campagne
13;12242;Les Cullayes;Campagne
13;31141;Les Cullayes;Campagne
13;31143;Les Cullayes;Campagne
13;7981757;Les Cullayes;Campagne
13;28969327;Les Cullayes;Campagne
13;3321853;Les Cullayes;Campagne
13;3310382;Les Cullayes;Campagne
13;17466113;Les Cullayes;Campagne
13;18379777;Les Cullayes;Campagne
13;18379779;Les Cullayes;Campagne
13;5202693;Les Cullayes;Campagne
13;18379879;Les Cullayes;Campagne
13;18379880;Les Cullayes;Campagne
13;4375575;Les Cullayes;Campagne
13;5202689;Les Cullayes;Campagne
13;3480343;Les Cullayes;Campagne
13;3480323;Les Cullayes;Campagne
14;31142;Les Cullayes;Campagne
14;12242;Les Cullayes;Campagne
14;31141;Les Cullayes;Campagne
14;30102;Les Cullayes;Campagne
14;31143;Les Cullayes;Campagne
14;7981757;Les Cullayes;Campagne
14;28969327;Les Cullayes;Campagne
14;3312196;Les Cullayes;Campagne
14;3310382;Les Cullayes;Campagne
14;17466113;Les Cullayes;Campagne
14;18379777;Les Cullayes;Campagne
14;18379779;Les Cullayes;Campagne
14;5202693;Les Cullayes;Campagne
14;18379879;Les Cullayes;Campagne
14;5202689;Les Cullayes;Campagne
14;4375575;Les Cullayes;Campagne
14;3480323;Les Cullayes;Campagne
15;31142;Les Cullayes;Campagne
15;12242;Les Cullayes;Campagne
15;31141;Les Cullayes;Campagne
15;31143;Les Cullayes;Campagne
15;30102;Les Cullayes;Campagne
15;7981757;Les Cullayes;Campagne
15;28969327;Les Cullayes;Campagne
15;3321853;Les Cullayes;Campagne
15;3310382;Les Cullayes;Campagne
15;8;Les Cullayes;Campagne
15;17466113;Les Cullayes;Campagne
15;18379777;Les Cullayes;Campagne
15;18379779;Les Cullayes;Campagne
15;5202693;Les Cullayes;Campagne
15;18379879;Les Cullayes;Campagne
15;5202689;Les Cullayes;Campagne
15;3480323;Les Cullayes;Campagne
1;14912;Denges;Périphérie
1;14911;Denges;Périphérie
1;10208;Denges;Périphérie
1;22483;Denges;Périphérie
1;14913;Denges;Périphérie
1;22482;Denges;Périphérie
1;2983;Denges;Périphérie
1;6672496;Denges;Périphérie
1;29209179;Denges;Périphérie
1;9862865;Denges;Périphérie
1;9862923;Denges;Périphérie
1;164248889;Denges;Périphérie
1;6637084;Denges;Périphérie
1;29992983;Denges;Périphérie
1;17024008;Denges;Périphérie
1;17024002;Denges;Périphérie
1;17024011;Denges;Périphérie
1;29993003;Denges;Périphérie
1;5267465;Denges;Périphérie
1;5267461;Denges;Périphérie
1;5267457;Denges;Périphérie
1;29992963;Denges;Périphérie
1;17024005;Denges;Périphérie
1;5267473;Denges;Périphérie
1;18653544;Denges;Périphérie
2;14912;Denges;Périphérie
2;14911;Denges;Périphérie
2;10208;Denges;Périphérie
2;14913;Denges;Périphérie
2;22483;Denges;Périphérie
2;22482;Denges;Périphérie
2;14331;Denges;Périphérie
2;2983;Denges;Périphérie
2;6672496;Denges;Périphérie
2;29209179;Denges;Périphérie
2;9862865;Denges;Périphérie
2;9862923;Denges;Périphérie
2;6651491;Denges;Périphérie
2;100744989;Denges;Périphérie
2;29992983;Denges;Périphérie
2;17024008;Denges;Périphérie
2;17024011;Denges;Périphérie
2;17024002;Denges;Périphérie
2;29993003;Denges;Périphérie
2;5267465;Denges;Périphérie
2;5267461;Denges;Périphérie
2;5267457;Denges;Périphérie
2;29992963;Denges;Périphérie
2;5267473;Denges;Périphérie
2;17024005;Denges;Périphérie
2;18653544;Denges;Périphérie
3;14912;Denges;Périphérie
3;14911;Denges;Périphérie
3;10208;Denges;Périphérie
3;22483;Denges;Périphérie
3;22482;Denges;Périphérie
3;14331;Denges;Périphérie
3;15613;Denges;Périphérie
3;6672496;Denges;Périphérie
3;9862865;Denges;Périphérie
3;29209179;Denges;Périphérie
3;9862923;Denges;Périphérie
3;6651491;Denges;Périphérie
3;164248889;Denges;Périphérie
3;100744989;Denges;Périphérie
3;29992983;Denges;Périphérie
3;17024008;Denges;Périphérie
3;17024002;Denges;Périphérie
3;29993003;Denges;Périphérie
3;5267465;Denges;Périphérie
3;17024011;Denges;Périphérie
3;5267461;Denges;Périphérie
3;5267457;Denges;Périphérie
3;29992963;Denges;Périphérie
3;5267473;Denges;Périphérie
3;17024005;Denges;Périphérie
3;18653544;Denges;Périphérie
4;14912;Denges;Périphérie
4;14911;Denges;Périphérie
4;10208;Denges;Périphérie
4;22483;Denges;Périphérie
4;14913;Denges;Périphérie
4;2983;Denges;Périphérie
4;6672496;Denges;Périphérie
4;9862865;Denges;Périphérie
4;29209179;Denges;Périphérie
4;164248889;Denges;Périphérie
4;100744989;Denges;Périphérie
4;6637084;Denges;Périphérie
4;17024008;Denges;Périphérie
4;29993003;Denges;Périphérie
4;5267465;Denges;Périphérie
4;17024011;Denges;Périphérie
4;5267461;Denges;Périphérie
4;5267457;Denges;Périphérie
4;29992963;Denges;Périphérie
4;5267473;Denges;Périphérie
4;17024005;Denges;Périphérie
5;14912;Denges;Périphérie
5;14911;Denges;Périphérie
5;10208;Denges;Périphérie
5;22483;Denges;Périphérie
5;14913;Denges;Périphérie
5;22482;Denges;Périphérie
5;31312;Denges;Périphérie
5;2983;Denges;Périphérie
5;6672496;Denges;Périphérie
5;9862865;Denges;Périphérie
5;29209179;Denges;Périphérie
5;9862923;Denges;Périphérie
5;164248889;Denges;Périphérie
5;6651491;Denges;Périphérie
5;100744989;Denges;Périphérie
5;29992983;Denges;Périphérie
5;17024008;Denges;Périphérie
5;17024002;Denges;Périphérie
5;5267465;Denges;Périphérie
5;29993003;Denges;Périphérie
5;5267461;Denges;Périphérie
5;17024011;Denges;Périphérie
5;5267457;Denges;Périphérie
5;29992963;Denges;Périphérie
5;5267473;Denges;Périphérie
5;17024005;Denges;Périphérie
5;18653544;Denges;Périphérie
6;14912;Denges;Périphérie
6;14911;Denges;Périphérie
6;10208;Denges;Périphérie
6;22483;Denges;Périphérie
6;14913;Denges;Périphérie
6;22482;Denges;Périphérie
6;2983;Denges;Périphérie
6;6672496;Denges;Périphérie
6;9862865;Denges;Périphérie
6;29209179;Denges;Périphérie
6;9862923;Denges;Périphérie
6;6651491;Denges;Périphérie
6;164248889;Denges;Périphérie
6;100744989;Denges;Périphérie
6;29992983;Denges;Périphérie
6;17024008;Denges;Périphérie
6;17024002;Denges;Périphérie
6;5267465;Denges;Périphérie
6;29993003;Denges;Périphérie
6;5267461;Denges;Périphérie
6;17024011;Denges;Périphérie
6;5267457;Denges;Périphérie
6;29992963;Denges;Périphérie
6;5267473;Denges;Périphérie
6;17024005;Denges;Périphérie
6;18653544;Denges;Périphérie
7;14912;Denges;Périphérie
7;14911;Denges;Périphérie
7;10208;Denges;Périphérie
7;22483;Denges;Périphérie
7;14913;Denges;Périphérie
7;22482;Denges;Périphérie
7;6672496;Denges;Périphérie
7;9862865;Denges;Périphérie
7;29209179;Denges;Périphérie
7;9862923;Denges;Périphérie
7;6651491;Denges;Périphérie
7;164248889;Denges;Périphérie
7;100744989;Denges;Périphérie
7;29992983;Denges;Périphérie
7;17024008;Denges;Périphérie
7;29993003;Denges;Périphérie
7;17024011;Denges;Périphérie
7;5267465;Denges;Périphérie
7;5267461;Denges;Périphérie
7;5267457;Denges;Périphérie
7;29992963;Denges;Périphérie
7;5267473;Denges;Périphérie
8;14912;Denges;Périphérie
8;14911;Denges;Périphérie
8;10208;Denges;Périphérie
8;14913;Denges;Périphérie
8;22483;Denges;Périphérie
8;22482;Denges;Périphérie
8;31312;Denges;Périphérie
8;14331;Denges;Périphérie
8;2983;Denges;Périphérie
8;6672496;Denges;Périphérie
8;9862865;Denges;Périphérie
8;29209179;Denges;Périphérie
8;9862923;Denges;Périphérie
8;6651491;Denges;Périphérie
8;100744989;Denges;Périphérie
8;29992983;Denges;Périphérie
8;17024008;Denges;Périphérie
8;17024002;Denges;Périphérie
8;5267461;Denges;Périphérie
8;29993003;Denges;Périphérie
8;5267465;Denges;Périphérie
8;17024011;Denges;Périphérie
8;5267457;Denges;Périphérie
8;29992963;Denges;Périphérie
8;5267473;Denges;Périphérie
9;14912;Denges;Périphérie
9;14911;Denges;Périphérie
9;10208;Denges;Périphérie
9;22483;Denges;Périphérie
9;14913;Denges;Périphérie
9;22482;Denges;Périphérie
9;2983;Denges;Périphérie
9;6672496;Denges;Périphérie
9;9862865;Denges;Périphérie
9;29209179;Denges;Périphérie
9;9862923;Denges;Périphérie
9;164248889;Denges;Périphérie
9;6637084;Denges;Périphérie
9;100744669;Denges;Périphérie
9;17024008;Denges;Périphérie
9;17024002;Denges;Périphérie
9;29993003;Denges;Périphérie
9;5267461;Denges;Périphérie
9;5267465;Denges;Périphérie
9;17024011;Denges;Périphérie
9;5267457;Denges;Périphérie
9;29992963;Denges;Périphérie
9;5267473;Denges;Périphérie
9;17024005;Denges;Périphérie
10;14912;Denges;Périphérie
10;14911;Denges;Périphérie
10;10208;Denges;Périphérie
10;14913;Denges;Périphérie
10;22483;Denges;Périphérie
10;22482;Denges;Périphérie
10;6672496;Denges;Périphérie
10;9862865;Denges;Périphérie
10;29209179;Denges;Périphérie
10;9862923;Denges;Périphérie
10;164248889;Denges;Périphérie
10;6651491;Denges;Périphérie
10;100744989;Denges;Périphérie
10;17024008;Denges;Périphérie
10;29992983;Denges;Périphérie
10;17024002;Denges;Périphérie
10;17024011;Denges;Périphérie
10;29993003;Denges;Périphérie
10;5267461;Denges;Périphérie
10;5267457;Denges;Périphérie
10;5267465;Denges;Périphérie
10;29992963;Denges;Périphérie
10;5267473;Denges;Périphérie
10;17024005;Denges;Périphérie
11;14912;Denges;Périphérie
11;14911;Denges;Périphérie
11;10208;Denges;Périphérie
11;6672496;Denges;Périphérie
11;9862865;Denges;Périphérie
11;29209179;Denges;Périphérie
11;9862923;Denges;Périphérie
11;6651491;Denges;Périphérie
11;100744669;Denges;Périphérie
11;29992983;Denges;Périphérie
11;17024008;Denges;Périphérie
11;17024002;Denges;Périphérie
11;17024011;Denges;Périphérie
11;29993003;Denges;Périphérie
11;5267461;Denges;Périphérie
11;5267465;Denges;Périphérie
11;5267457;Denges;Périphérie
11;29992963;Denges;Périphérie
11;5267473;Denges;Périphérie
11;17024005;Denges;Périphérie
11;104054846;Denges;Périphérie
11;104054846;Denges;Périphérie
11;18653544;Denges;Périphérie
12;14912;Denges;Périphérie
12;14911;Denges;Périphérie
12;14913;Denges;Périphérie
12;6672496;Denges;Périphérie
12;9862865;Denges;Périphérie
12;29209179;Denges;Périphérie
12;9862923;Denges;Périphérie
12;29992983;Denges;Périphérie
12;17024008;Denges;Périphérie
12;17024002;Denges;Périphérie
12;29993003;Denges;Périphérie
12;5267461;Denges;Périphérie
12;5267465;Denges;Périphérie
12;5267457;Denges;Périphérie
12;29992963;Denges;Périphérie
12;5267473;Denges;Périphérie
12;17024005;Denges;Périphérie
13;14912;Denges;Périphérie
13;14911;Denges;Périphérie
13;10208;Denges;Périphérie
13;14913;Denges;Périphérie
13;6672496;Denges;Périphérie
13;9862865;Denges;Périphérie
13;29209179;Denges;Périphérie
13;9862923;Denges;Périphérie
13;17024008;Denges;Périphérie
13;29992983;Denges;Périphérie
13;17024011;Denges;Périphérie
13;5267465;Denges;Périphérie
13;17024002;Denges;Périphérie
13;29993003;Denges;Périphérie
13;5267457;Denges;Périphérie
13;5267461;Denges;Périphérie
13;5267473;Denges;Périphérie
13;17024005;Denges;Périphérie
14;14912;Denges;Périphérie
14;14911;Denges;Périphérie
14;10208;Denges;Périphérie
14;14913;Denges;Périphérie
14;6672496;Denges;Périphérie
14;9862865;Denges;Périphérie
14;29209179;Denges;Périphérie
14;9862923;Denges;Périphérie
14;6651491;Denges;Périphérie
14;29992983;Denges;Périphérie
14;17024008;Denges;Périphérie
14;17024011;Denges;Périphérie
14;5267465;Denges;Périphérie
14;17024002;Denges;Périphérie
14;29993003;Denges;Périphérie
14;5267461;Denges;Périphérie
14;5267457;Denges;Périphérie
14;5267473;Denges;Périphérie
14;29992963;Denges;Périphérie
14;17024005;Denges;Périphérie
14;17024009;Denges;Périphérie
15;14912;Denges;Périphérie
15;14911;Denges;Périphérie
15;10208;Denges;Périphérie
15;14913;Denges;Périphérie
15;6672496;Denges;Périphérie
15;9862865;Denges;Périphérie
15;29209179;Denges;Périphérie
15;9862923;Denges;Périphérie
15;17024008;Denges;Périphérie
15;29992983;Denges;Périphérie
15;5267465;Denges;Périphérie
15;17024011;Denges;Périphérie
15;17024002;Denges;Périphérie
15;5267457;Denges;Périphérie
15;29993003;Denges;Périphérie
15;5267461;Denges;Périphérie
15;29992963;Denges;Périphérie
15;5267473;Denges;Périphérie
15;17024005;Denges;Périphérie
1;31072;Ecublens;Périphérie
1;31073;Ecublens;Périphérie
1;28452;Ecublens;Périphérie
1;28453;Ecublens;Périphérie
1;10208;Ecublens;Périphérie
1;31071;Ecublens;Périphérie
1;25162;Ecublens;Périphérie
1;24311;Ecublens;Périphérie
1;31043;Ecublens;Périphérie
1;9873735;Ecublens;Périphérie
1;6628857;Ecublens;Périphérie
1;9863019;Ecublens;Périphérie
1;29224150;Ecublens;Périphérie
1;6671594;Ecublens;Périphérie
1;100744989;Ecublens;Périphérie
1;18367746;Ecublens;Périphérie
1;18039304;Ecublens;Périphérie
1;18387970;Ecublens;Périphérie
1;29953283;Ecublens;Périphérie
1;18039298;Ecublens;Périphérie
1;18387716;Ecublens;Périphérie
1;29953323;Ecublens;Périphérie
1;5315589;Ecublens;Périphérie
1;5132829;Ecublens;Périphérie
1;5315601;Ecublens;Périphérie
1;29953313;Ecublens;Périphérie
1;18208771;Ecublens;Périphérie
1;5315593;Ecublens;Périphérie
1;18682986;Ecublens;Périphérie
1;18653544;Ecublens;Périphérie
2;31073;Ecublens;Périphérie
2;28452;Ecublens;Périphérie
2;28453;Ecublens;Périphérie
2;31071;Ecublens;Périphérie
2;10208;Ecublens;Périphérie
2;25162;Ecublens;Périphérie
2;31013;Ecublens;Périphérie
2;6682570;Ecublens;Périphérie
2;9871016;Ecublens;Périphérie
2;9863019;Ecublens;Périphérie
2;29224150;Ecublens;Périphérie
2;6671594;Ecublens;Périphérie
2;100741308;Ecublens;Périphérie
2;18039304;Ecublens;Périphérie
2;18367746;Ecublens;Périphérie
2;29981975;Ecublens;Périphérie
2;18387714;Ecublens;Périphérie
2;18387970;Ecublens;Périphérie
2;29953283;Ecublens;Périphérie
2;18039298;Ecublens;Périphérie
2;29953323;Ecublens;Périphérie
2;5315585;Ecublens;Périphérie
2;5132829;Ecublens;Périphérie
2;29953313;Ecublens;Périphérie
2;5132818;Ecublens;Périphérie
2;18682986;Ecublens;Périphérie
3;31073;Ecublens;Périphérie
3;28453;Ecublens;Périphérie
3;28452;Ecublens;Périphérie
3;31071;Ecublens;Périphérie
3;25162;Ecublens;Périphérie
3;31043;Ecublens;Périphérie
3;24311;Ecublens;Périphérie
3;6682570;Ecublens;Périphérie
3;9861789;Ecublens;Périphérie
3;9863019;Ecublens;Périphérie
3;29227589;Ecublens;Périphérie
3;6671594;Ecublens;Périphérie
3;100741308;Ecublens;Périphérie
3;18039304;Ecublens;Périphérie
3;18367746;Ecublens;Périphérie
3;29981975;Ecublens;Périphérie
3;29953283;Ecublens;Périphérie
3;18387714;Ecublens;Périphérie
3;18387970;Ecublens;Périphérie
3;18039298;Ecublens;Périphérie
3;29953323;Ecublens;Périphérie
3;29953313;Ecublens;Périphérie
3;5132829;Ecublens;Périphérie
3;5132818;Ecublens;Périphérie
3;5132817;Ecublens;Périphérie
3;18208771;Ecublens;Périphérie
3;18682986;Ecublens;Périphérie
4;31072;Ecublens;Périphérie
4;31073;Ecublens;Périphérie
4;28452;Ecublens;Périphérie
4;28453;Ecublens;Périphérie
4;31071;Ecublens;Périphérie
4;10208;Ecublens;Périphérie
4;25162;Ecublens;Périphérie
4;31041;Ecublens;Périphérie
4;31043;Ecublens;Périphérie
4;14702;Ecublens;Périphérie
4;6628857;Ecublens;Périphérie
4;9873939;Ecublens;Périphérie
4;9863019;Ecublens;Périphérie
4;29208809;Ecublens;Périphérie
4;6671594;Ecublens;Périphérie
4;100741308;Ecublens;Périphérie
4;18367746;Ecublens;Périphérie
4;18039304;Ecublens;Périphérie
4;29981975;Ecublens;Périphérie
4;29953283;Ecublens;Périphérie
4;18387714;Ecublens;Périphérie
4;18387970;Ecublens;Périphérie
4;18039298;Ecublens;Périphérie
4;29953323;Ecublens;Périphérie
4;29953313;Ecublens;Périphérie
4;5132829;Ecublens;Périphérie
4;5315585;Ecublens;Périphérie
4;5315593;Ecublens;Périphérie
4;18208771;Ecublens;Périphérie
4;5132809;Ecublens;Périphérie
4;18682986;Ecublens;Périphérie
4;16889450;Ecublens;Périphérie
5;31072;Ecublens;Périphérie
5;31073;Ecublens;Périphérie
5;31071;Ecublens;Périphérie
5;28452;Ecublens;Périphérie
5;28453;Ecublens;Périphérie
5;10208;Ecublens;Périphérie
5;25162;Ecublens;Périphérie
5;31041;Ecublens;Périphérie
5;31043;Ecublens;Périphérie
5;24311;Ecublens;Périphérie
5;6682570;Ecublens;Périphérie
5;9873939;Ecublens;Périphérie
5;9863019;Ecublens;Périphérie
5;29208809;Ecublens;Périphérie
5;6630379;Ecublens;Périphérie
5;100741308;Ecublens;Périphérie
5;18367746;Ecublens;Périphérie
5;18039304;Ecublens;Périphérie
5;18387970;Ecublens;Périphérie
5;29981975;Ecublens;Périphérie
5;18039298;Ecublens;Périphérie
5;29953323;Ecublens;Périphérie
5;29953313;Ecublens;Périphérie
5;5132829;Ecublens;Périphérie
5;5146625;Ecublens;Périphérie
5;5132818;Ecublens;Périphérie
5;18682986;Ecublens;Périphérie
6;31072;Ecublens;Périphérie
6;31073;Ecublens;Périphérie
6;28453;Ecublens;Périphérie
6;28452;Ecublens;Périphérie
6;31071;Ecublens;Périphérie
6;10208;Ecublens;Périphérie
6;25162;Ecublens;Périphérie
6;31041;Ecublens;Périphérie
6;6628857;Ecublens;Périphérie
6;9873939;Ecublens;Périphérie
6;9863019;Ecublens;Périphérie
6;29227589;Ecublens;Périphérie
6;6630379;Ecublens;Périphérie
6;100744989;Ecublens;Périphérie
6;18367746;Ecublens;Périphérie
6;18039304;Ecublens;Périphérie
6;29981975;Ecublens;Périphérie
6;29953283;Ecublens;Périphérie
6;18039298;Ecublens;Périphérie
6;18387970;Ecublens;Périphérie
6;18387714;Ecublens;Périphérie
6;29953323;Ecublens;Périphérie
6;29953313;Ecublens;Périphérie
6;5132829;Ecublens;Périphérie
6;5132818;Ecublens;Périphérie
6;19039594;Ecublens;Périphérie
7;31072;Ecublens;Périphérie
7;31073;Ecublens;Périphérie
7;28453;Ecublens;Périphérie
7;28452;Ecublens;Périphérie
7;31071;Ecublens;Périphérie
7;10208;Ecublens;Périphérie
7;25162;Ecublens;Périphérie
7;31043;Ecublens;Périphérie
7;31013;Ecublens;Périphérie
7;24311;Ecublens;Périphérie
7;6628857;Ecublens;Périphérie
7;9871016;Ecublens;Périphérie
7;9863019;Ecublens;Périphérie
7;29227589;Ecublens;Périphérie
7;6630379;Ecublens;Périphérie
7;100744989;Ecublens;Périphérie
7;18367746;Ecublens;Périphérie
7;18039304;Ecublens;Périphérie
7;29981975;Ecublens;Périphérie
7;18387970;Ecublens;Périphérie
7;18387714;Ecublens;Périphérie
7;29953283;Ecublens;Périphérie
7;18039298;Ecublens;Périphérie
7;18387716;Ecublens;Périphérie
